symbol,name,asset_class,exchange,status,coverage_percent,missing_fields,missing_reasons
5478,智冠,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
5481,新華,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
5483,中美晶,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
5484,慧友,stock,TWSE,partial,85.71,殖利率狀態 | 歷季財報,valuation_source_missing | quarter_history_incomplete
5487,通泰,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
5488,松普,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
5489,彩富,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
5490,同亨,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
5493,三聯,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
5498,凱崴,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
5508,永信建,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
5511,德昌,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
5512,力麒,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
5514,三豐,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
5515,建國,stock,TWSE,partial,92.86,歷季財報,quarter_history_incomplete
5516,雙喜,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
5519,隆大,stock,TWSE,partial,92.86,歷季財報,quarter_history_incomplete
5520,力泰,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
5521,工信,stock,TWSE,partial,92.86,歷季財報,quarter_history_incomplete
5522,遠雄,stock,TWSE,partial,92.86,歷季財報,quarter_history_incomplete
5523,豐謙,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
5525,順天,stock,TWSE,partial,92.86,歷季財報,quarter_history_incomplete
5529,鉅陞,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
5530,龍巖,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
5531,鄉林,stock,TWSE,partial,85.71,殖利率狀態 | 歷季財報,valuation_source_missing | quarter_history_incomplete
5533,皇鼎,stock,TWSE,partial,92.86,歷季財報,quarter_history_incomplete
5534,長虹,stock,TWSE,partial,92.86,歷季財報,quarter_history_incomplete
5536,聖暉*,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
5538,東明-KY,stock,TWSE,partial,92.86,歷季財報,quarter_history_incomplete
5543,桓鼎-KY,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
5546,永固-KY,stock,TWSE,partial,85.71,本益比狀態 | 歷季財報,valuation_source_missing | quarter_history_incomplete
5547,久舜,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
5548,安倉,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
5601,台聯櫃,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
5603,陸海,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
5604,中連,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
5607,遠雄港,stock,TWSE,partial,92.86,歷季財報,quarter_history_incomplete
5608,四維航,stock,TWSE,partial,85.71,殖利率狀態 | 歷季財報,valuation_source_missing | quarter_history_incomplete
5609,中菲行,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
5701,劍湖山,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
5703,亞都麗緻,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
5704,老爺知,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
5706,鳳凰,stock,TWSE,partial,92.86,歷季財報,quarter_history_incomplete
5864,致和證,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
5871,中租-KY,stock,TWSE,partial,92.86,歷季財報,quarter_history_incomplete
5876,上海商銀,stock,TWSE,partial,92.86,歷季財報,quarter_history_incomplete
5878,台名,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
